node_id,accuracy,test_loss,f1score,precision,recall,accuracy_per_0,accuracy_per_1,accuracy_per_2,accuracy_per_3,accuracy_per_4,accuracy_per_5,accuracy_per_6,accuracy_per_7,accuracy_per_8,accuracy_per_9
0,0.01414396666666666,-0.11875325641270151,0.01599452615414371,0.008296238357369898,0.014143966666666664,-0.0027876666666666683,0.013992333333333334,0.0050826666666666685,0.015618333333333331,0.04530933333333336,-0.015465,0.03154566666666667,0.014852000000000006,0.016776666666666665,0.01651533333333333
1,0.012486033333333334,-0.1006482753024739,0.014992335158419436,0.005745274946088053,0.012486033333333334,0.006923666666666662,0.024042333333333325,0.006778666666666668,0.006035666666666667,0.03145033333333334,-0.000587666666666665,0.014906999999999997,0.016732666666666663,0.002178333333333331,0.016399333333333335
2,-0.0005222666666666674,-0.01992120131071965,0.0014767846628753378,0.0015508283107341558,-0.0005222666666666665,0.02102566666666667,-0.03385899999999999,0.021284333333333332,-0.022007,-0.004483666666666666,0.04555999999999999,-0.022314333333333335,-0.0028156666666666634,-0.0035803333333333394,-0.004032666666666671
3,-0.030765900000000002,0.1880752183748152,-0.03275213858427938,-0.007465009272235125,-0.030765900000000002,0.014460666666666656,-0.06281466666666669,0.02955966666666666,-0.034980333333333335,-0.038196,0.05937833333333333,-0.15867899999999996,-0.051386000000000036,0.019622000000000007,-0.08462366666666668
4,0.008898866666666668,-0.10064084574320767,0.010944422865534415,0.007458572297629611,0.008898866666666672,-0.008612999999999999,-0.0014123333333333381,0.027021000000000003,0.03810466666666667,0.032327,-0.060636666666666665,0.04973466666666667,-0.001728666666666667,0.01926433333333333,-0.0050723333333333375
5,0.011277966666666663,-0.11020493763343547,0.013471323275213271,0.007777260572474482,0.011277966666666668,0.017064000000000003,0.009411333333333334,0.00965366666666667,0.010528666666666665,0.05397300000000001,-0.016792333333333333,0.03672933333333333,-0.002310999999999994,0.0005756666666666648,-0.006052666666666667
