node_id,accuracy,test_loss,f1score,precision,recall,accuracy_per_0,accuracy_per_1,accuracy_per_2,accuracy_per_3,accuracy_per_4,accuracy_per_5,accuracy_per_6,accuracy_per_7,accuracy_per_8,accuracy_per_9
0,0.002585957142857139,-0.00841538704402534,0.0029500781808046595,0.002154130208683298,0.002601951995965145,0.0018273566569484898,0.00099460876861758,0.007021963824289398,0.0016988920320603496,-0.0010144505867520119,0.0033005018150758063,0.002492668257282037,0.0003668241615712453,0.004306590397966167,0.0050245646325923835
1,-0.0013355142857142868,0.0005030511736765531,-0.001324494837838234,-0.0004910109005568909,-0.0014041690528814018,-0.0036903547133138952,0.0016369624501783079,-0.0029544342930970828,0.0010165723715228662,0.002144578605372903,-0.0031028720905402524,0.00048041554826523355,0.002491615712432827,-0.006817395130536818,-0.005246778989098116
2,-0.0009881595238095241,0.0011499901673222292,-0.0010708456952795422,-0.0016364560150666583,-0.0010379127317377973,-0.0032508017492711315,0.0006045731067757514,0.005545081210778881,-0.009122489391796322,0.002872878479293959,-0.0022583279948750813,-0.0004295655631772539,0.0016761395219566414,-0.001761978097193706,-0.004254636839869747
3,-0.0025894238095238104,0.007573581115995567,-0.0026879506647405392,-0.0028153906221276472,-0.002593436320759792,-0.003296331389698733,-0.00039924480805538203,-0.008638150609080839,0.00422663837812353,0.0030963049170788497,-0.002715113175314968,-0.0006210607416244083,-0.0023575134333889193,-0.0057642026009582506,-0.00946568974467884
4,0.002308428571428573,-0.006370749699829249,0.00261707777429456,0.0027027495727926128,0.002337448380090788,0.0040425898931000966,-0.0010043633312355785,0.0040550479881875205,6.284771334276271e-05,-0.0005791145378721749,0.0023875453768951514,0.00011154190277363647,0.0010922040022234545,0.0028991150875134473,0.01030706970597952
5,0.0016947166666666665,-0.007718553821050335,0.0019159347003109054,0.002164705544586897,0.0017094536373580473,0.002112512147716231,0.0026928886091881665,0.0005002768549280159,-0.001085902876001887,0.0006020027155465047,0.0034921791586589803,0.001154364250919575,0.000533236057068743,0.003317199569766303,0.0037757798857897982
6,0.0019683523809523817,-0.00919857794348406,0.002249933490142277,0.00325974024078406,0.0020024864265676466,-1.652089407191636e-05,0.0021541850220264305,-0.0024201504245108902,0.006683356907119286,0.002645984870526622,0.004036942131112532,0.0020559697783079822,0.0014898091532332743,0.003547961278967437,-0.00015267355703430993
7,0.002529892857142857,-0.0077744827848739385,0.0025677319728602795,0.0024538103017511153,0.002523277131486191,0.005684815354713309,0.0007432976714915042,0.008435908084163897,-0.005502192362093355,-0.000873072446901365,0.0007896380525304258,0.0004941843125559186,0.0021201361867704232,0.0064149066197320805,0.006925149841899101
