iteration,node_id,accuracy,test_loss,f1score,precision,recall,accuracy_per_0,accuracy_per_1,accuracy_per_2,accuracy_per_3,accuracy_per_4,accuracy_per_5,accuracy_per_6,accuracy_per_7,accuracy_per_8,accuracy_per_9
0,7,-0.013860714285714282,-0.1552637764132669,-0.012189809395291148,-0.00699581597520514,-0.014708082668133737,0.0,0.0,0.0,0.04804219707685055,0.0,0.0,0.1600805249030719,0.24547086344265318,-0.378557983768456,-0.22211642833545708
0,6,-0.0023397619047619157,-0.1493575919802563,-0.0019982582477575186,0.00024434429659774427,-0.0026980765190227213,0.0,0.0,0.0,0.14347241867043842,0.0,0.0,0.22372750770454328,0.2056443394478414,-0.319581744402073,-0.2802432866109774
0,4,-0.007835238095238093,-0.031864793110081786,-0.005875794436170267,-0.015720688252856482,-0.006157730263180614,0.0,0.0,0.0,-0.17207095709570955,0.0,0.0,0.1862113530171985,-0.18215559570131556,0.08831646621687689,0.018121430931143507
0,3,-0.003687142857142857,-0.04203197030830209,-0.0017807128000275636,-0.011940925149231606,-0.0022108502435391423,0.0,0.0,0.0,-0.1390747289014616,0.0,0.0,0.10730191867978921,-0.16881485084306097,0.16414271047227927,0.014336448157062618
0,2,-0.004948095238095238,-0.05035540225074109,-0.002158996700546067,0.0026522079917643973,-0.0039010653872190854,0.0,0.0,0.0,-0.14098656294200845,0.0,0.0,0.07815637737349636,-0.1665149620159348,0.08081304390339297,0.1095214498088631
0,0,-0.004551785714285713,-0.03511806854812668,-0.0032039724886753496,0.005866981306432091,-0.003929722833960488,0.0,0.0,0.0,-0.12366925978312117,0.0,0.0,-0.012106074162441603,-0.16941935334445063,0.0897636159186467,0.17613384303176172
0,1,0.0011890476190476178,-0.03995254368069022,0.00026582143570128046,0.0021762913946223967,0.0022329194622998025,0.0,0.0,0.0,-0.1551119754832626,0.0,0.0,0.11068197633959635,-0.1656487400407634,0.048356067272905055,0.18405186653452257
0,5,0.00279619047619048,-0.1533236715444334,0.0033011313447071384,0.006696497402780472,0.0020293746821306406,0.0,0.0,0.0,0.2127899575671852,0.0,0.0,0.14594641614474596,0.18487701500833806,-0.32009509142466025,-0.20322455047430277
1,0,0.022805476190476202,-0.10199709002370354,0.02555442886700508,0.029277460982254578,0.023152383020528536,0.16517735665694852,-0.054104258443465496,0.009099298634182332,0.0007413955681282469,-0.09331902822228684,-0.06694560111039932,0.006541405706332635,0.008172364276449882,0.1236982986212966,0.13246259851809905
1,4,0.031693095238095235,-0.0680274230727182,0.04010853385139652,0.023925856102967366,0.033145119808672234,0.1973165694849368,-0.05594398993077408,-0.03229282022886676,-0.026693776520509194,-0.09718383279992235,0.0012265107836856677,0.011361715876329666,0.0035158421345191796,0.1694448518627163,0.16070012742460713
1,6,-0.0408057142857143,-0.2381160715596584,-0.04747546210358005,-0.039519107595865736,-0.041864592750763104,-0.26640913508260444,-0.007452276064610869,0.06525239940937612,0.14412423385195663,0.040247066239937936,0.016274289985052322,0.006870712794512393,0.044902260515100934,-0.24036618754277894,-0.222089291613573
1,7,-0.024664761904761898,-0.3086589925169654,-0.028836650304929715,-0.03583516403894753,-0.025014748879121536,-0.24172011661807574,0.021978183343822105,0.0754637320044297,0.12163955681282415,0.051532344098535555,0.11012038223361094,0.003694452728899492,0.05705831943672405,-0.21412926566930673,-0.23578507716267882
1,3,0.03853749999999999,-0.16645533881758373,0.0447264172205899,0.03414160235732758,0.039270753232512494,0.27331389698736636,-0.05205684917138662,0.0338028331487634,-0.02807873644507307,-0.09256255455338955,-0.04683029041212897,0.006146237200516952,0.00727950713359273,0.1409773149506209,0.1507161734862429
1,5,-0.03458607142857144,-0.2593022494681105,-0.04214382787524268,-0.03515504678075961,-0.035683176730479826,-0.27750728862973756,0.02491713866163205,0.08718277039497971,0.12009547383309763,0.046583745514499085,0.059222186632500534,-0.002318818968088278,0.057984760051880614,-0.22390730419477844,-0.24908443060078345
